,plotID,year,month,day,crop1Name,crop2Name,crop3Name,crop1Variety_x,crop2Variety_x,crop3Variety_x,seedTreatment1Bool_x,seedTreatment2Bool_x,seedTreatment3Bool_x,sowingReason_x,crop1SowingDensity_x,crop2SowingDensity_x,crop3SowingDensity_x,crop1SowingDepth_x,crop2SowingDepth_x,crop3SowingDepth_x,sowingTimelinessDescription_x,comments,site,activity_type,date,costs_activity_dollars,costs_product_applied_dollars,revenue_crops_dollars,harvestOutcome_x,harvestReason_x,crop1Yield_x,crop2Yield_x,crop3Yield_x,terminationState_x,crop1Variety_y,crop2Variety_y,crop3Variety_y,seedTreatment1Bool_y,seedTreatment2Bool_y,seedTreatment3Bool_y,sowingReason_y,crop1SowingDensity_y,crop2SowingDensity_y,crop3SowingDensity_y,crop1SowingDepth_y,crop2SowingDepth_y,crop3SowingDepth_y,sowingTimelinessDescription_y,harvestOutcome_y,harvestReason_y,crop1Yield_y,crop2Yield_y,crop3Yield_y,terminationState_y,crop1Variety,crop2Variety,crop3Variety,seedTreatment1Bool,seedTreatment2Bool,seedTreatment3Bool,sowingReason,crop1SowingDensity,crop2SowingDensity,crop3SowingDensity,crop1SowingDepth,crop2SowingDepth,crop3SowingDepth,sowingTimelinessDescription,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,name,unitsAppliedKgOrLitres,appliedAmount,targetPest_x,targetPest_y,targetPest
3537,ROSEWORTHY_S1.2_P3123_R2,2023,6,2,,,,,,,,,,,,,,,,,,1.5kg/ha applied before estableshment,roseworthy,pesticide,2023-06-02,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3538,ROSEWORTHY_S1.2_P3123_R2,2023,7,24,,,,,,,,,,,,,,,,,,1.5kg/ha applied at early growth development,roseworthy,pesticide,2023-07-24,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3539,ROSEWORTHY_S1.2_P3123_R2,2023,7,25,,,,,,,,,,,,,,,,,,0.3L/ha applied at Z-30 stage (cereal) / pre-canopy close (pulse) - whole site,roseworthy,fungicide,2023-07-25,11.0,16.349999999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aviator Xpro,L,0.3,,,
3540,ROSEWORTHY_S1.2_P3123_R2,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,1.4500000000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archer,L,0.1,,,
3541,ROSEWORTHY_S1.2_P3123_R2,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,3.36,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVA Agritone,L,0.42,,,
3542,ROSEWORTHY_S1.2_P3123_R2,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paradigm,kg,0.025,,,
3543,ROSEWORTHY_S1.2_P3123_R2,2023,7,27,,,,,,,,,,,,,,,,,,100kg/ha topdressing,roseworthy,fertiliser,2023-07-27,8.5,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urea,kg,100.0,,,
3544,ROSEWORTHY_S1.2_P3123_R2,2023,9,5,,,,,,,,,,,,,,,,,,1L/ha applied at Flag leave stage - all cereal crops (single),roseworthy,fungicide,2023-09-05,11.0,14.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TazerXpert,L,1.0,,,
3545,ROSEWORTHY_S1.2_P3123_R2,2023,9,22,,,,,,,,,,,,,,,,,,"0.03L/ha applied post-flowering/maturity - whole site (Protect the pods target pulse/canola, but went whole site)",roseworthy,pesticide,2023-09-22,11.0,2.8794,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trojan,L,0.03,,,insects
3546,ROSEWORTHY_S1.2_P3123_R2,2023,11,7,barley,,,,,,,,,,,,,,,,,,roseworthy,termination,2023-11-07,80.0,0.0,1532.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,sale,5141.0,,,stubble,,,,,,
3547,ROSEWORTHY_S1.2_P3123_R2,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3548,ROSEWORTHY_S1.2_P3123_R2,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gluphosinate,L,3.0,,,
3549,ROSEWORTHY_S1.2_P3123_R3,2023,4,15,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-04-15,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3550,ROSEWORTHY_S1.2_P3123_R3,2023,5,10,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-05-10,11.0,9.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paraquat,L,2.0,,,
3551,ROSEWORTHY_S1.2_P3123_R3,2023,5,15,,,,,,,,,,,,,,,,,,1.5kg/ha applied pre-sowing,roseworthy,pesticide,2023-05-15,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3552,ROSEWORTHY_S1.2_P3123_R3,2023,5,23,,,,,,,,,,,,,,,,,,1.25L/ha applied pre-sowing,roseworthy,herbicide,2023-05-23,11.0,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overwatch,L,1.25,,,
3553,ROSEWORTHY_S1.2_P3123_R3,2023,5,24,,,,,,,,,,,,,,,,,,"110kg/ha applied pre-sowing, banded below seed",roseworthy,fertiliser,2023-05-24,8.5,63.24999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAP,kg,110.0,,,
3554,ROSEWORTHY_S1.2_P3123_R3,2023,5,24,,,,,,,,,,,,,,,,,,1L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chlorpyriphos,L,1.0,,,
3555,ROSEWORTHY_S1.2_P3123_R3,2023,5,24,,,,,,,,,,,,,,,,,,2L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3556,ROSEWORTHY_S1.2_P3123_R3,2023,5,24,barley,,,,,,,,,,,,,,,,,,roseworthy,sowing,2023-05-24,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,compass,,,True,,,sale,184.0,,,34.0,,,On-time,,,,,,,,,,,,
3557,ROSEWORTHY_S1.2_P3123_R3,2023,6,1,,,,,,,,,,,,,,,,,,0.05L/ha applied before establishment - whole site,roseworthy,pesticide,2023-06-01,11.0,6.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albatross,L,0.05,,,insects
3558,ROSEWORTHY_S1.2_P3123_R3,2023,6,2,,,,,,,,,,,,,,,,,,1.5kg/ha applied before estableshment,roseworthy,pesticide,2023-06-02,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3559,ROSEWORTHY_S1.2_P3123_R3,2023,7,24,,,,,,,,,,,,,,,,,,1.5kg/ha applied at early growth development,roseworthy,pesticide,2023-07-24,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3560,ROSEWORTHY_S1.2_P3123_R3,2023,7,25,,,,,,,,,,,,,,,,,,0.3L/ha applied at Z-30 stage (cereal) / pre-canopy close (pulse) - whole site,roseworthy,fungicide,2023-07-25,11.0,16.349999999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aviator Xpro,L,0.3,,,
3561,ROSEWORTHY_S1.2_P3123_R3,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,1.4500000000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archer,L,0.1,,,
3562,ROSEWORTHY_S1.2_P3123_R3,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,3.36,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVA Agritone,L,0.42,,,
3563,ROSEWORTHY_S1.2_P3123_R3,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paradigm,kg,0.025,,,
3564,ROSEWORTHY_S1.2_P3123_R3,2023,7,27,,,,,,,,,,,,,,,,,,100kg/ha topdressing,roseworthy,fertiliser,2023-07-27,8.5,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urea,kg,100.0,,,
3565,ROSEWORTHY_S1.2_P3123_R3,2023,9,5,,,,,,,,,,,,,,,,,,1L/ha applied at Flag leave stage - all cereal crops (single),roseworthy,fungicide,2023-09-05,11.0,14.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TazerXpert,L,1.0,,,
3566,ROSEWORTHY_S1.2_P3123_R3,2023,9,22,,,,,,,,,,,,,,,,,,"0.03L/ha applied post-flowering/maturity - whole site (Protect the pods target pulse/canola, but went whole site)",roseworthy,pesticide,2023-09-22,11.0,2.8794,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trojan,L,0.03,,,insects
3567,ROSEWORTHY_S1.2_P3123_R3,2023,11,7,barley,,,,,,,,,,,,,,,,,,roseworthy,termination,2023-11-07,80.0,0.0,1564.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,sale,5250.0,,,stubble,,,,,,
3568,ROSEWORTHY_S1.2_P3123_R3,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3569,ROSEWORTHY_S1.2_P3123_R3,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gluphosinate,L,3.0,,,
3570,ROSEWORTHY_S2_P1212_R1,2023,4,15,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-04-15,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3571,ROSEWORTHY_S2_P1212_R1,2023,5,10,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-05-10,11.0,9.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paraquat,L,2.0,,,
3572,ROSEWORTHY_S2_P1212_R1,2023,5,15,,,,,,,,,,,,,,,,,,1.5kg/ha applied pre-sowing,roseworthy,pesticide,2023-05-15,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3573,ROSEWORTHY_S2_P1212_R1,2023,5,23,,,,,,,,,,,,,,,,,,1.1kg/ha applied pre-sowing,roseworthy,herbicide,2023-05-23,11.0,27.500000000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edge 900DF,kg,1.1,,,
3574,ROSEWORTHY_S2_P1212_R1,2023,5,24,,,,,,,,,,,,,,,,,,"110kg/ha applied pre-sowing, banded below seed",roseworthy,fertiliser,2023-05-24,8.5,63.24999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAP,kg,110.0,,,
3575,ROSEWORTHY_S2_P1212_R1,2023,5,24,,,,,,,,,,,,,,,,,,1L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chlorpyriphos,L,1.0,,,
3576,ROSEWORTHY_S2_P1212_R1,2023,5,24,,,,,,,,,,,,,,,,,,2L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3577,ROSEWORTHY_S2_P1212_R1,2023,5,24,lentil,,,,,,,,,,,,,,,,,,roseworthy,sowing,2023-05-24,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane xt,,,True,,,sale,120.0,,,30.0,,,On-time,,,,,,,,,,,,
3578,ROSEWORTHY_S2_P1212_R1,2023,6,1,,,,,,,,,,,,,,,,,,0.05L/ha applied before establishment - whole site,roseworthy,pesticide,2023-06-01,11.0,6.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albatross,L,0.05,,,insects
3579,ROSEWORTHY_S2_P1212_R1,2023,6,2,,,,,,,,,,,,,,,,,,1.5kg/ha applied before estableshment,roseworthy,pesticide,2023-06-02,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3580,ROSEWORTHY_S2_P1212_R1,2023,7,11,,,,,,,,,,,,,,,,,,0.5L/ha+1%wv applied at ~4-5 nodes (mix = Grasidim + Hasten),roseworthy,herbicide,2023-07-11,11.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grasidim,L,0.5,,,
3581,ROSEWORTHY_S2_P1212_R1,2023,7,24,,,,,,,,,,,,,,,,,,1.5kg/ha applied at early growth development,roseworthy,pesticide,2023-07-24,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3582,ROSEWORTHY_S2_P1212_R1,2023,7,25,,,,,,,,,,,,,,,,,,0.3L/ha applied at Z-30 stage (cereal) / pre-canopy close (pulse) - whole site,roseworthy,fungicide,2023-07-25,11.0,16.349999999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aviator Xpro,L,0.3,,,
3583,ROSEWORTHY_S2_P1212_R1,2023,7,26,,,,,,,,,,,,,,,,,,0.75L/ha+0.5wv applied at pre-canopy close for pulse (mix = Intercept + Hasten),roseworthy,herbicide,2023-07-26,11.0,206.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intercept ,L,0.75,,,
3584,ROSEWORTHY_S2_P1212_R1,2023,9,5,,,,,,,,,,,,,,,,,,1.6kg/ha applied at Flowering stage - pulse and intercrop plots,roseworthy,fungicide,2023-09-05,11.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Echo900 ,kg,1.6,,,
3585,ROSEWORTHY_S2_P1212_R1,2023,9,22,,,,,,,,,,,,,,,,,,"0.03L/ha applied post-flowering/maturity - whole site (Protect the pods target pulse/canola, but went whole site)",roseworthy,pesticide,2023-09-22,11.0,2.8794,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trojan,L,0.03,,,insects
3586,ROSEWORTHY_S2_P1212_R1,2023,11,7,lentil,,,,,,,,,,,,,,,,,,roseworthy,termination,2023-11-07,80.0,0.0,1319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,sale,2030.0,,,stubble,,,,,,
3587,ROSEWORTHY_S2_P1212_R1,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3588,ROSEWORTHY_S2_P1212_R1,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gluphosinate,L,3.0,,,
3589,ROSEWORTHY_S2_P1212_R2,2023,4,15,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-04-15,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3590,ROSEWORTHY_S2_P1212_R2,2023,5,10,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-05-10,11.0,9.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paraquat,L,2.0,,,
3591,ROSEWORTHY_S2_P1212_R2,2023,5,15,,,,,,,,,,,,,,,,,,1.5kg/ha applied pre-sowing,roseworthy,pesticide,2023-05-15,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3592,ROSEWORTHY_S2_P1212_R2,2023,5,23,,,,,,,,,,,,,,,,,,1.1kg/ha applied pre-sowing,roseworthy,herbicide,2023-05-23,11.0,27.500000000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edge 900DF,kg,1.1,,,
3593,ROSEWORTHY_S2_P1212_R2,2023,5,24,,,,,,,,,,,,,,,,,,"110kg/ha applied pre-sowing, banded below seed",roseworthy,fertiliser,2023-05-24,8.5,63.24999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAP,kg,110.0,,,
3594,ROSEWORTHY_S2_P1212_R2,2023,5,24,,,,,,,,,,,,,,,,,,1L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chlorpyriphos,L,1.0,,,
3595,ROSEWORTHY_S2_P1212_R2,2023,5,24,,,,,,,,,,,,,,,,,,2L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3596,ROSEWORTHY_S2_P1212_R2,2023,5,24,lentil,,,,,,,,,,,,,,,,,,roseworthy,sowing,2023-05-24,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane xt,,,True,,,sale,123.0,,,33.0,,,On-time,,,,,,,,,,,,
3597,ROSEWORTHY_S2_P1212_R2,2023,6,1,,,,,,,,,,,,,,,,,,0.05L/ha applied before establishment - whole site,roseworthy,pesticide,2023-06-01,11.0,6.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albatross,L,0.05,,,insects
3598,ROSEWORTHY_S2_P1212_R2,2023,6,2,,,,,,,,,,,,,,,,,,1.5kg/ha applied before estableshment,roseworthy,pesticide,2023-06-02,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3599,ROSEWORTHY_S2_P1212_R2,2023,7,11,,,,,,,,,,,,,,,,,,0.5L/ha+1%wv applied at ~4-5 nodes (mix = Grasidim + Hasten),roseworthy,herbicide,2023-07-11,11.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grasidim,L,0.5,,,
3600,ROSEWORTHY_S2_P1212_R2,2023,7,24,,,,,,,,,,,,,,,,,,1.5kg/ha applied at early growth development,roseworthy,pesticide,2023-07-24,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3601,ROSEWORTHY_S2_P1212_R2,2023,7,25,,,,,,,,,,,,,,,,,,0.3L/ha applied at Z-30 stage (cereal) / pre-canopy close (pulse) - whole site,roseworthy,fungicide,2023-07-25,11.0,16.349999999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aviator Xpro,L,0.3,,,
3602,ROSEWORTHY_S2_P1212_R2,2023,7,26,,,,,,,,,,,,,,,,,,0.75L/ha+0.5wv applied at pre-canopy close for pulse (mix = Intercept + Hasten),roseworthy,herbicide,2023-07-26,11.0,206.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intercept ,L,0.75,,,
3603,ROSEWORTHY_S2_P1212_R2,2023,9,5,,,,,,,,,,,,,,,,,,1.6kg/ha applied at Flowering stage - pulse and intercrop plots,roseworthy,fungicide,2023-09-05,11.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Echo900 ,kg,1.6,,,
3604,ROSEWORTHY_S2_P1212_R2,2023,9,22,,,,,,,,,,,,,,,,,,"0.03L/ha applied post-flowering/maturity - whole site (Protect the pods target pulse/canola, but went whole site)",roseworthy,pesticide,2023-09-22,11.0,2.8794,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trojan,L,0.03,,,insects
3605,ROSEWORTHY_S2_P1212_R2,2023,11,7,lentil,,,,,,,,,,,,,,,,,,roseworthy,termination,2023-11-07,80.0,0.0,949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,sale,1460.0,,,stubble,,,,,,
3606,ROSEWORTHY_S2_P1212_R2,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3607,ROSEWORTHY_S2_P1212_R2,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gluphosinate,L,3.0,,,
3608,ROSEWORTHY_S2_P1212_R3,2023,4,15,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-04-15,11.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crucial,L,2.0,,,
3609,ROSEWORTHY_S2_P1212_R3,2023,5,10,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-05-10,11.0,9.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paraquat,L,2.0,,,
3610,ROSEWORTHY_S2_P1212_R3,2023,5,15,,,,,,,,,,,,,,,,,,1.5kg/ha applied pre-sowing,roseworthy,pesticide,2023-05-15,11.0,112.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MouseOff,kg,1.5,,,mice
3611,ROSEWORTHY_S2_P1212_R3,2023,5,23,,,,,,,,,,,,,,,,,,1.1kg/ha applied pre-sowing,roseworthy,herbicide,2023-05-23,11.0,27.500000000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edge 900DF,kg,1.1,,,
3612,ROSEWORTHY_S2_P1212_R3,2023,5,24,,,,,,,,,,,,,,,,,,"110kg/ha applied pre-sowing, banded below seed",roseworthy,fertiliser,2023-05-24,8.5,63.24999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAP,kg,110.0,,,
3613,ROSEWORTHY_S2_P1212_R3,2023,5,24,,,,,,,,,,,,,,,,,,1L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chlorpyriphos,L,1.0,,,
